"tmin","condition","text","tmax","duration","maxF0","meanF0","meanF0st","medianF0","minF0","sdF0","midpointF0","slopeF0","maxInt","meanInt","medianInt","minInt","sdInt","midpointInt","medianF1","medianF1Bark","medianF2","medianF2Bark","medianF3","medianF3Bark","SPLH.SPL","file","subject","part","size","v.pos","h.pos","st_maxF0","st_minF0","st_F0range","F1centroid","F2centroid","F1centroidBark","F2centroidBark","vt_expansion","vt_expansionBark","SPLH.SPL.dB","F0range","Fs","hand"
79.101388,"ma35","p",79.138273,0.036885,263.2243439148,263.2125502967,96.4810132935,263.1962037928,263.1962037928,NA,NA,12.3879352831,69.9815753,69.7906786779,68.282444214,67.2774978781,1.5339754183,67.2523001053,862.5936936162,7.6639230234,1683.5399690562,11.7611037587,NA,NA,0.1265275388,"id31_part2.csv","31","2","m","3","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,287.260137740045,2.17825861632522,-8.97814939727384,0.028140121999968,200,"r"
79.259816,"ma35","f",79.45,0.190184,249.8225332346,248.658863455,95.4960831741,248.5693549989,249.2413049632,NA,NA,167.0904314288,66.5307050517,61.1475925009,59.4212562313,55.1003894506,2.4788480997,59.4905686901,981.5978447848,8.4026413554,1911.5546423431,12.5970161344,NA,NA,0.1312337605,"id31_part2.csv","31","2","m","3","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,397.569306376513,2.82480718355685,-8.81954426296025,0.581228271399993,200,"r"
81.911293,"ma22","p",81.943769,0.032476,260.9791560654,259.9466701121,96.2639430735,259.0477589715,259.0477589715,NA,NA,601.9673509082,72.1616021747,72.2486425238,69.7827612857,68.3779257543,2.4472414619,70.6975156971,950.4548633085,8.2154078185,1763.6733584762,12.0657025389,NA,NA,0.2460704998,"id31_part2.csv","31","2","m","2","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,352.332564633157,2.653531191474,-6.08940448637771,1.93139709389999,200,"r"
82.078421,"ma22","f",82.22,0.141579,235.719471648,235.3981791059,94.5474952769,235.4474779306,235.3664591558,0.4554676579,NA,36.2658289836,69.3099963622,63.6357592739,62.2665087306,57.1710971763,3.0880032881,62.1955780109,1008.0704662608,8.5585723609,2021.1059432015,12.9672476052,NA,NA,0.2112248608,"id31_part2.csv","31","2","m","2","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,464.122121378988,3.0264542413792,-6.75254967422117,0.353012492200008,200,"r"
84.806397,"ma52","p",84.850114,0.043717,276.8955828868,276.7783655642,97.3509881886,276.8955828868,276.8955828868,NA,NA,NA,73.5388307799,70.6782906549,69.3238867739,66.7353245567,2.8853097335,69.1141211845,894.7050049084,7.86954382,1593.9575957515,11.4054268175,NA,NA,0.2873893605,"id31_part2.csv","31","2","m","5","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,359.58936617559,2.49589554791288,-5.4152931400858,0,200,"r"
84.980014,"ma52","f",85.158323,0.178309,240.9530330353,238.3566370208,94.7633270668,237.7363362496,236.5447129727,1.9256824798,NA,213.3556537589,69.3017853818,62.3530408824,60.8300462927,53.4234463934,3.9000759019,61.7644818321,1093.0610074081,9.0402807049,1822.0824712686,12.2800649608,NA,NA,0.1793527578,"id31_part2.csv","31","2","m","5","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,493.555257862399,3.45854502892049,-7.46291941050384,4.40832006259998,200,"r"
87.78388,"si25","p",87.836304,0.052424,274.3228680102,273.8008353454,97.1631301989,274.3228680102,274.3228680102,NA,NA,NA,72.1357383796,66.7708851289,58.8757141687,58.0230983387,6.0674705448,58.7310424174,763.4920580456,6.9972848348,1794.7203069183,12.1804492544,NA,NA,0.0570204708,"id31_part2.csv","31","2","s","2","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,163.577285107141,1.43145846672603,-12.4396920117952,0,200,"r"
87.93677,"si25","f",88.097533,0.160763,257.9994041205,256.9232641464,96.0621198996,257.0653133355,257.0985280364,1.6028463758,NA,62.2727189961,74.4936651605,64.8631236489,58.7057416342,49.6181878616,7.2488485158,58.3022900655,1165.7442803084,9.4305395324,2142.5114137984,13.3571416516,NA,NA,0.1433035409,"id31_part2.csv","31","2","s","2","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,661.347608511476,3.96164582380395,-8.43743078448908,0.900876084099991,200,"r"
90.406235,"si33","p",90.449315,0.04308,269.0282569424,268.7288965077,96.8400068228,269.0282569424,268.5511555354,NA,NA,-177.0928563915,75.3030370874,70.8435446959,67.4090833792,64.2053685053,4.9564693316,66.6705461334,775.4215621493,7.0801909947,1949.1810679697,12.7263153779,NA,NA,0.227058648,"id31_part2.csv","31","2","s","3","3",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,230.277475032798,1.52943031365973,-6.43861952441036,0.477101406999964,200,"r"
90.560064,"si33","f",90.736632,0.176568,264.3614201741,261.5403472671,96.36911527,260.7587175725,264.3614201741,NA,NA,NA,73.078788649,66.5695005958,65.6258773888,63.2307418027,2.3260393376,65.971147804,1040.0222527907,8.7423537599,2291.7229910442,13.8088986428,NA,NA,0.326898881,"id31_part2.csv","31","2","s","3","3",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,659.856865443148,3.45474272598255,-4.85586566040485,0,200,"r"
93.538524,"si31","p",93.605318,0.066794,263.9617416764,263.7677922462,96.5174519854,263.404464055,263.404464055,NA,NA,88.0977344624,76.2499035169,69.1529662454,63.0987152655,60.4437112505,5.7478900581,63.2527299967,973.9920359908,8.356906721,1848.9657361564,12.3767488506,NA,NA,0.1481552208,"id31_part2.csv","31","2","s","3","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,377.183889239562,2.77296469908903,-8.29283039933636,0.557277621399976,200,"r"
93.700106,"si31","f",93.894548,0.194442,253.9583192351,254.2177340546,95.8789917495,253.9533996429,253.8129603344,0.879449185,NA,-18.7252411447,73.5415685726,67.7204678812,64.710889123,56.2707967994,5.119058766,65.0017436503,1255.0111667168,9.8857243702,2115.7675055127,13.2645076781,NA,NA,0.2885990531,"id31_part2.csv","31","2","s","3","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,727.151116386007,4.38592483283667,-5.39705098170174,0.145358900699989,200,"r"
96.596982,"si45","p",96.654564,0.057582,269.2363674685,269.0457450835,96.8602389727,269.2363674685,269.2363674685,NA,NA,NA,74.0685653637,66.2982782897,58.2209194929,54.1458745856,7.8780541946,57.6567491197,834.2804933032,7.4783348157,1825.8513032614,12.2937594272,NA,NA,0.0684941839,"id31_part2.csv","31","2","s","4","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,235.702438304536,1.89768786649194,-11.6434630452765,0,200,"r"
96.744217,"si45","f",96.962653,0.218436,246.5458440545,245.9557346172,95.307022475,245.9992678576,245.9992678576,0.5986574994,NA,-40.2457561118,72.5065892293,63.8826846705,60.8034985845,51.5325296808,4.563199719,61.1066969065,1123.2835167252,9.2034344006,2206.5040074586,13.5544882198,NA,NA,0.17050607,"id31_part2.csv","31","2","s","4","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,662.624438846164,3.79637487471551,-7.68260155553707,0.54657619690002,200,"r"
99.57361,"sa42","p",99.624586,0.050976,276.1196473577,275.8725686571,97.2938981839,276.1196473577,276.1196473577,NA,NA,NA,74.2506235067,70.4591607875,66.2652865422,60.9399569165,5.4398422122,66.8584362021,996.7224098695,8.4920757342,1805.6415243489,12.2204102381,NA,NA,0.1855598551,"id31_part2.csv","31","2","s","4","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,396.762520016247,2.9140337899963,-7.31515975285068,0,200,"r"
99.738738,"sa42","f",99.913076,0.174338,230.6714152772,228.7302587489,94.0495751685,229.224760139,226.0867098735,1.9570295407,NA,-230.2659042119,70.270787817,65.2657930357,62.7116869934,56.4936521726,3.4698278522,62.2172309962,718.3136729992,6.6762444529,1790.5384329645,12.165116698,NA,NA,0.2910085478,"id31_part2.csv","31","2","s","4","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,118.691391723785,1.11893200182355,-5.3609425428608,4.58470540369999,200,"r"
102.354859,"si21","p",102.405374,0.050515,265.9923919189,265.8427266642,96.6530635273,265.5036682032,265.5036682032,NA,NA,162.3896208874,76.1684481638,70.0774451066,64.1252823993,58.981611872,6.9413240799,63.6928908646,1219.4402814601,9.7063067637,1843.808837186,12.3576886463,NA,NA,0.1171193987,"id31_part2.csv","31","2","s","2","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,620.987501090769,4.122496189513,-9.31371165981229,0.488723715700019,200,"r"
102.496973,"si21","f",102.69,0.193027,241.2304594693,241.040752731,94.9575816968,240.8872202587,240.8837876632,0.4269596838,NA,21.6166950624,76.7297843911,66.4947116154,62.4212944071,53.5752159756,5.5788539521,62.2722551747,1148.2706092488,9.3385168093,2046.6584775683,13.0510672634,NA,NA,0.1966634092,"id31_part2.csv","31","2","s","2","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,601.199688558104,3.80896616646009,-7.06276436525897,0.346671806100005,200,"r"
105.429664,"sa22","p",105.482427,0.052763,NA,282.2390642555,97.6892864716,NA,NA,NA,NA,NA,74.1834275243,71.6180136799,69.4131886467,59.8739479472,5.6526335287,70.0152539847,877.1888812106,7.7579996055,1790.2044877855,12.1629936326,NA,NA,0.3216995992,"id31_part2.csv","31","2","s","2","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,277.361907850246,2.18770500923069,-4.92549480177722,NA,200,"r"
105.610271,"sa22","f",105.78,0.169729,230.0968592616,228.8004063622,94.0550715204,229.3880797551,228.3219944459,1.5508602466,NA,70.7991157915,70.0978478139,64.1831745237,63.0960842096,55.6226410843,3.5256064197,63.0583420264,932.4822716725,8.105448313,2072.789248289,13.1355289633,NA,NA,0.2702333405,"id31_part2.csv","31","2","s","2","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,430.067942258643,2.62402327685262,-5.6826107018477,1.7748648157,200,"r"
108.613018,"sa15","p",108.698701,0.085683,292.2145374803,292.1401131025,98.2861208369,292.2145374803,292.2145374803,NA,NA,NA,73.2422666365,66.7294436041,65.2513639768,57.8626882833,4.5292087365,65.1471774546,985.0415500429,8.4230441592,1742.5291435694,11.9865690764,NA,NA,0.23082994,"id31_part2.csv","31","2","s","1","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,389.306941369282,2.87011704620317,-6.36707861315771,0,200,"r"
108.820394,"sa15","f",109.019706,0.199312,249.2524807913,248.3787966805,95.4767057364,248.259739901,247.8806638467,0.8629644949,NA,62.3901260359,68.9409664452,59.4540270956,55.691666141,49.0113690996,4.9317137797,55.6913829065,835.6475512118,7.4874743997,2261.1285287467,13.7186359645,NA,NA,0.0990149275,"id31_part2.csv","31","2","s","1","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,517.850642962055,2.31061356168236,-10.0429932618861,1.3718169446,200,"r"
111.97481,"mi42","p",112.01423,0.03942,275.5283142809,275.336244496,97.2602775185,275.5283142809,275.5283142809,NA,NA,NA,82.3776283644,75.9732091413,71.6461554944,66.2089118654,7.5524146279,69.4157391622,1042.1662029054,8.7551971813,1939.5203584276,12.6933458934,NA,NA,0.3038503161,"id31_part2.csv","31","2","m","4","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,463.655994685225,3.18383097879559,-5.17340307513425,0,200,"r"
112.115606,"mi42","f",112.31,0.194394,258.8499211447,256.9818060517,96.0655199629,256.3854799419,258.8499211447,NA,NA,NA,73.8642644466,67.398114871,66.5058439847,58.3273439324,4.0125161618,66.3429387548,1206.0160666454,9.6391426122,2329.0023686521,13.91797348,NA,NA,0.2938547352,"id31_part2.csv","31","2","m","4","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,804.42462609737,4.3268208288615,-5.31867306635267,0,200,"r"
115.215273,"ma23","p",115.273045,0.057772,293.1413028172,292.2498991985,98.291793407,293.1413028172,293.1413028172,NA,NA,NA,74.0457149367,70.8684452985,69.3025207054,65.6008434462,3.0701197415,69.2251100416,977.2765751423,8.3769272472,1806.0846892537,12.2208854698,NA,NA,0.3132717027,"id31_part2.csv","31","2","m","2","3",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,377.325638665619,2.79910364141739,-5.04078832428428,0,200,"r"
115.389735,"ma23","f",115.58,0.190265,252.3645755744,251.5709898458,95.6977921761,251.7432874296,251.6561890305,0.9381521897,NA,82.8384193044,71.2235850598,63.3515926577,60.1436424668,54.2820089623,3.7049406455,60.0212608769,873.1532458231,7.7318725974,1874.8984785075,12.4687400156,NA,NA,0.1382069256,"id31_part2.csv","31","2","m","2","3",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,283.235728301416,2.14858950670679,-8.59470193759918,0.708386543899991,200,"r"
118.330395,"si14","p",118.370151,0.039756,284.3334193922,283.98349128,97.7959234888,284.3334193922,283.5680450843,NA,284.3334193922,-86.3612391165,71.181551548,71.3004232519,62.5346897159,61.4085938114,5.5534238556,63.0368165392,924.8670537632,8.0582692628,2192.4080077394,13.5114294511,NA,NA,0.1196336142,"id31_part2.csv","31","2","s","1","4",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,509.433653343384,2.70880495694176,-9.22146776781795,0.765374307900004,200,"r"
118.459738,"si14","f",118.73,0.270262,NA,268.29063084,96.8112720817,267.8268150956,NA,NA,NA,NA,67.7775272818,61.328626379,60.2780917693,50.7192359039,4.261049404,60.2619894867,1277.966819431,9.9973002699,2308.4097973734,13.8581882731,NA,NA,0.1811262333,"id31_part2.csv","31","2","s","1","4",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,847.419335579882,4.64515063633279,-7.42018644372054,NA,200,"r"
121.437437,"si43","p",121.504044,0.066607,281.6448743718,281.4241074172,97.6391278169,280.8948068824,280.8948068824,NA,NA,147.9313688966,71.6635263114,68.7643442021,64.6146349698,60.9380303806,4.1232827386,60.9182585141,885.8798939133,7.8132190406,2071.047178028,13.130214072,NA,NA,0.1400193978,"id31_part2.csv","31","2","s","4","3",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,393.946552797232,2.34298703880975,-8.53811794507951,0.750067489399953,200,"r"
121.59286,"si43","f",121.78,0.18714,255.8178537818,255.5088631408,95.9667151947,255.3933164969,255.7760269438,NA,NA,56.6049713256,69.057425794,65.4611115425,64.7376695079,53.7375211415,4.1673117809,65.7802954244,1013.5944197301,8.5906943465,2400.3693003449,14.1217161006,NA,NA,0.2804576038,"id31_part2.csv","31","2","s","4","3",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,729.042962265258,3.46037982082478,-5.52132780851059,0.04182683800002,200,"r"
124.434853,"sa31","p",124.480776,0.045923,276.509162065,276.5952592284,97.3395693827,276.509162065,276.509162065,NA,NA,NA,76.8376569521,74.5058502123,71.0791706813,64.0775904138,5.4940580312,71.764885778,919.5429759277,8.0250552413,2086.5178256344,13.1793079353,NA,NA,0.5372053411,"id31_part2.csv","31","2","s","3","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,429.185481896808,2.55971334382807,-2.69859678060794,0,200,"r"
124.601081,"sa31","f",124.78,0.178919,252.8523621036,251.7045792016,95.7068524736,252.0474304283,251.9572753794,1.6190338338,NA,107.3242233639,71.1623350214,68.8818833687,67.5973965187,62.3953844137,2.5030656769,67.5673426308,1024.7516320844,8.6553867715,2038.1079106427,13.0212736903,NA,NA,0.5371389785,"id31_part2.csv","31","2","s","3","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,486.93872927607,3.13177569828343,-2.6991333108524,0.895086724200013,200,"r"
127.414728,"mi25","p",127.465486,0.050758,150.342831498,154.9667320251,87.1566872727,150.342831498,150.342831498,NA,NA,NA,71.9478102391,68.0683028054,55.153739149,52.7482880446,8.1382788609,56.5831809409,930.9977423099,8.0962702074,2145.0447885009,13.3650451034,NA,NA,0.0523247925,"id31_part2.csv","31","2","m","2","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,478.137439954122,2.68805919957867,-12.8129248523072,0,200,"r"
127.572919,"mi25","f",127.74,0.167081,266.7251994007,266.8322671255,96.7174130824,266.6086140723,266.6057254739,0.958127357,NA,15.5447104482,73.4247117637,64.602974886,61.7613299027,53.9717900963,4.4346511144,62.7123993084,602.5887260074,5.8018734739,2066.6306946128,13.1158873737,NA,NA,0.2567813863,"id31_part2.csv","31","2","m","2","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,266.643261328776,0.740047801242143,-5.90436460821966,0.119473926799969,200,"r"
130.156165,"sa12","p",130.192822,0.036657,276.3579711502,276.3559800296,97.3246078333,276.3579711502,276.3579711502,NA,NA,NA,77.9052529337,73.9583001425,70.7708606056,65.835585845,5.2224688796,71.0535556403,1034.1692578836,8.7094740504,2198.1989414036,13.5291095118,NA,NA,0.3783157846,"id31_part2.csv","31","2","s","1","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,589.12251817949,3.32014307040373,-4.22145538110727,0,200,"r"
130.320012,"sa12","f",130.5,0.179988,245.4472516424,245.4008454989,95.2679542837,245.3672605574,245.401367421,NA,NA,10.6654780018,71.0717301074,66.7155568099,65.8982931917,57.83531257,3.8017285229,66.0086621809,1058.9595173373,8.850298533,1961.4532229977,12.7679976469,NA,NA,0.4359207845,"id31_part2.csv","31","2","s","1","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,486.529528159219,3.28588755435792,-3.60592423530002,0.0458842214000015,200,"r"
132.944294,"sa54","p",133.005759,0.061465,279.8750092624,279.1467258877,97.4982189133,279.8750092624,279.1262850353,NA,NA,-325.5924605341,76.5080512882,69.6062730316,67.4346725928,61.750357478,5.5064312157,66.8375083964,1116.3653058407,9.1672030672,2070.0351632224,13.1268260369,NA,NA,0.2393537573,"id31_part2.csv","31","2","s","5","4",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,582.711007663754,3.65435334480267,-6.20959750710342,0.748724227100013,200,"r"
133.128873,"sa54","f",133.3,0.171127,244.0941450506,241.8378077455,95.0137143872,241.4360253856,243.623755274,NA,NA,354.4159553447,67.890251002,62.1006092319,60.9596328011,52.6654109129,4.1902485021,60.9742741408,943.6215401717,8.1737845804,1932.7781544154,12.6699444993,NA,NA,0.2019532828,"id31_part2.csv","31","2","s","5","4",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,368.382683034818,2.60281353478429,-6.94749082873604,0.470389776600001,200,"r"
136.097855,"si15","p",136.161719,0.063864,274.4499005412,274.0442575231,97.1790957061,273.4589240435,273.4589240435,NA,NA,123.5681643739,69.8338549368,67.0031465191,58.5023926784,58.0056518079,4.850140672,58.033073773,871.2660306796,7.7199214984,1955.3934638307,12.7474343783,NA,NA,0.080654912,"id31_part2.csv","31","2","s","1","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,312.621797067909,2.16250689613204,-10.9336917831179,0.99097649769999,200,"r"
136.257972,"si15","f",136.46,0.202028,255.8863544873,255.4599428858,95.9634042703,255.5835545372,255.719284608,0.7063899291,NA,40.3733266799,78.1532688486,67.1040544218,62.542863226,59.3487764708,4.6660413844,62.4938462417,1052.2538656306,8.8123540789,2333.9478565845,13.9317092273,NA,NA,0.2132762285,"id31_part2.csv","31","2","s","1","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,699.738431507805,3.56949954214421,-6.71057547769492,0.167069879299987,200,"r"
139.005455,"sa11","p",139.049157,0.043702,271.9904958855,271.4031346751,97.0102966336,270.2629219633,270.2629219633,NA,NA,698.3271349421,74.9435426087,71.7809263515,66.8407511124,63.4812386235,5.0656842879,66.7354634785,912.0728598368,7.9787372019,1709.2766527402,11.8602188803,NA,NA,0.2163957403,"id31_part2.csv","31","2","s","1","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,324.992608507857,2.45660110889322,-6.64751292467559,1.72757392220001,200,"r"
139.179654,"sa11","f",139.36,0.180346,243.5953960101,243.337868549,95.1217677997,243.4783688701,243.0652006968,0.6616710283,NA,-55.0890897738,77.7377868655,68.3206248104,65.703041288,61.2994368591,3.7098275514,65.4476521318,917.5667516693,8.0130991021,1996.7275698316,12.886542165,NA,NA,0.437565526,"id31_part2.csv","31","2","s","1","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,373.564423490297,2.47554938688083,-3.58956901614616,0.530195313299998,200,"r"
142.103321,"ma11","p",142.164714,0.061393,284.132573592,284.0327936819,97.7989097822,284.132573592,284.132573592,NA,NA,NA,74.2774245785,70.9699992259,67.7830544133,61.658456724,4.6941082806,68.6087706171,941.725843189,8.1613837198,1837.3615595947,12.3347285532,NA,NA,0.2792171674,"id31_part2.csv","31","2","m","1","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,343.762182385703,2.57831721858603,-5.54057883047872,0,200,"r"
142.296597,"ma11","f",142.51,0.213403,253.6088058991,253.5661476586,95.8346195942,253.5492906704,253.6088058991,NA,NA,NA,72.0946104721,67.6523727588,66.6995506456,56.8859130005,3.2962883694,67.0196570299,975.7956313486,8.3680444111,1805.7092948834,12.2203962337,NA,NA,0.3646123834,"id31_part2.csv","31","2","m","1","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,375.838998227643,2.79027382207656,-4.38168585404141,0,200,"r"
145.299282,"si42","p",145.337101,0.037819,283.420165168,281.5443695681,97.6448997202,283.420165168,279.3541822474,NA,NA,-676.9671272714,80.8151952436,74.7049235129,70.3625511262,63.4921940338,7.7551806591,68.9886839776,1307.0525995615,10.1393411045,1870.6945269881,12.4539873696,NA,NA,0.2582290116,"id31_part2.csv","31","2","s","4","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,710.578000428346,4.55544227424364,-5.87994967065749,4.06598292059999,200,"r"
145.443511,"si42","f",145.66,0.216489,251.402041068,252.2005562886,95.7410155167,252.3162356865,251.402041068,NA,NA,NA,73.985822276,68.254615356,65.4573622073,57.4432465722,3.8365466576,65.4813755785,1049.4200918183,8.7955000137,2371.6823175854,14.0405738514,NA,NA,0.2731159677,"id31_part2.csv","31","2","s","4","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,727.185733612661,3.60225908895189,-5.63652908130948,0,200,"r"
148.181591,"si52","p",148.232215,0.050624,272.734344894,272.7282414883,97.09584346,272.7197395949,272.7197395949,NA,NA,3.0178265386,76.6661242964,72.55510062,68.3045131363,62.2692395997,5.4056348418,68.6238545115,1366.5007212686,10.4190935274,2108.0345794379,13.2482307183,NA,NA,0.2653977597,"id31_part2.csv","31","2","s","5","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,826.080297449811,4.90733145245562,-5.76102747462669,0.0146052991000261,200,"r"
148.343159,"si52","f",148.56,0.216841,249.3237099362,248.8420732745,95.5090205966,248.9875845549,248.4195033965,0.4360120638,NA,-48.5167358526,73.0104135451,65.3605582288,64.0528901818,57.7173395183,3.7806051443,64.0172308166,934.9974841654,8.1207168471,2184.7080080187,13.4878634166,NA,NA,0.2328554608,"id31_part2.csv","31","2","s","5","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,510.121128586989,2.7566482113781,-6.32913572773131,0.904206539699999,200,"r"
3.52702,"ma41","p",3.587468,0.060448,NA,NA,NA,NA,NA,NA,NA,NA,78.3075831016,76.7438664307,73.9622024015,70.1842639147,2.9221431498,72.3298364569,1142.4843931793,9.307780227,1960.9721493453,12.7663576992,NA,NA,0.1898463062,"id4_part1.csv","4","1","m","4","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,565.863366642478,3.74080200907192,-7.21597848419172,NA,200,"r"
3.704656,"ma41","f",3.917211,0.212555,NA,NA,NA,NA,NA,NA,NA,NA,72.9150621053,62.3657766926,60.6539029938,54.4721968831,3.593489142,61.8271231835,1101.9597221466,9.0890773088,1994.869305148,12.8803426571,NA,NA,0.1465959178,"id4_part1.csv","4","1","m","4","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,538.458548772657,3.53655662942741,-8.33878123157497,NA,200,"r"
6.866201,"sa12","p",6.927841,0.06164,NA,NA,NA,NA,NA,NA,NA,NA,80.3144635916,72.4005608416,67.6668565961,63.6144443275,6.1249638351,64.5453038783,922.8140664525,8.0453716416,1639.0177753998,11.5862088739,NA,NA,0.0732844943,"id4_part1.csv","4","1","s","1","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,360.727318256919,2.59500701588931,-11.3498790465355,NA,200,"r"
7.070103,"sa12","f",7.260603,0.1905,NA,NA,NA,NA,NA,NA,NA,NA,59.7251470525,53.8595920681,51.5296306854,50.3350097864,2.6522921861,50.3810467832,1029.2811839423,8.6811972166,2069.7128942872,13.1259130638,NA,NA,0.0309443941,"id4_part1.csv","4","1","s","1","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,506.97867828113,3.17905576963368,-15.0941801649687,NA,200,"r"
9.419017,"ma24","p",9.481102,0.062085,NA,NA,NA,NA,NA,NA,NA,NA,76.8054693713,70.4320258128,61.1129568995,59.3068923651,6.8671474961,59.8141778888,961.4137791495,8.28178306,1754.0472511892,12.0297982286,NA,NA,0.0545352948,"id4_part1.csv","4","1","m","2","4",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,364.323448164391,2.7241236382604,-12.6332233486791,NA,200,"r"
9.630973,"ma24","f",9.801014,0.170041,NA,NA,NA,NA,NA,NA,NA,NA,56.1169329361,55.2551283558,55.4310997933,53.1768038929,0.7649666703,56.0998038175,1201.2669419327,9.6149052583,2019.1372347873,12.9590015152,NA,NA,0.0936119421,"id4_part1.csv","4","1","m","2","4",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,639.955516525426,4.0681853996687,-10.2866874466677,NA,200,"r"
12.282395,"si43","p",12.349382,0.066987,200.9973513921,200.4880588037,91.7674604634,200.9973513921,200.9973513921,NA,NA,NA,77.2033151295,71.4887936618,69.0936157258,64.9516040512,4.1384757578,66.8660457496,977.5113200598,8.3782198519,1941.6314090972,12.7005568465,NA,NA,0.2056396756,"id4_part1.csv","4","1","s","4","3",0.919152216005482,0.919152216005482,0,600,1800,5.58412494683908,12.4085993651164,403.204976179798,2.80930694467928,-6.86893089911214,0,200,"r"
12.473898,"si43","f",12.68,0.206102,NA,NA,NA,NA,NA,NA,NA,NA,59.7917459843,56.7121951727,56.3819731259,55.0698575612,1.1027984424,56.6280851989,914.9247644974,7.996637035,1912.7959845773,12.6013249855,NA,NA,0.0904716984,"id4_part1.csv","4","1","s","4","3",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,334.515382950479,2.42019787213252,-10.4348725671741,NA,200,"r"
15.469031,"sa14","p",15.546915,0.077884,NA,NA,NA,NA,NA,NA,NA,NA,75.1085641485,67.2959472803,64.9415364588,59.9096252146,4.8661183385,60.3439239692,949.5152835005,8.2097118931,1869.9662948097,12.4514079272,NA,NA,0.0965164764,"id4_part1.csv","4","1","s","1","4",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,356.449457581061,2.62593590656044,-10.1539854159095,NA,200,"r"
15.714979,"sa14","f",15.915473,0.200494,NA,NA,NA,NA,NA,NA,NA,NA,55.8260664383,52.2420085127,52.6162550346,47.6233143804,2.0195139317,52.9249386351,1015.2062641746,8.6000846663,1815.0748578987,12.2546934825,NA,NA,0.0400065572,"id4_part1.csv","4","1","s","1","4",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,415.479834830156,3.01988411203389,-13.9786882061239,NA,200,"r"
