tmin	condition	text	tmax	duration	maxF0	meanF0	meanF0st	medianF0	minF0	sdF0	midpointF0	slopeF0	maxInt	meanInt	medianInt	minInt	sdInt	midpointInt	medianF1	medianF1Bark	medianF2	medianF2Bark	medianF3	medianF3Bark	SPLH.SPL	file	subject
128,107185	sa41	p	128,149101	0,041916	202,9255251102	202,7901996047	91,9657027421	202,9255251102	202,9255251102	NA	NA	NA	69,5873157467	68,2896366407	65,4766265707	59,4394649495	4,6846686312	66,708084658	944,4115571304	8,1785768538	1775,9518821995	12,1112967358	NA	NA	0,2527605304	id24_part1.csv	24
128,149101	sa41	a	128,258694	0,109593	190,8552792359	174,868627921	89,3637264679	173,2750224225	159,3404517671	12,5250619109	174,3084852418	-359,4530155762	77,1474433393	75,2655925753	75,35573686	66,6147069691	3,3580295952	76,3705131015	755,6203046387	6,9418100581	1266,1516999208	9,940502344	NA	NA	0,1942178015	id24_part1.csv	24
128,258694	sa41	f	128,43	0,171306	NA	157,1135828657	87,5479692051	NA	NA	NA	NA	NA	63,9373351684	61,9918023625	61,675322723	57,8108880976	2,1905505371	61,973138744	1137,7247893399	9,2824042743	1974,2468483564	12,8112278332	NA	NA	0,2749439784	id24_part1.csv	24
131,501913	ma31	p	131,550838	0,048925	203,559231551	203,559231551	92,0316580794	NA	203,559231551	NA	NA	NA	66,6403124934	64,9844327022	64,9873675813	60,5711233819	2,7427583962	65,168187891	994,4735330503	8,4788355034	1601,7499435027	11,4369890455	NA	NA	0,1485090341	id24_part1.csv	24
131,550838	ma31	a	131,649493	0,098655	199,0554622155	182,4258341351	90,0970185373	183,581538341	165,9808208872	12,9514449024	182,587070571	-419,0695013976	70,277815102	68,8602948031	69,2003038055	62,6117310715	2,3592125252	69,1419859298	723,3225047325	6,7123695799	1384,6007460176	10,5026007788	NA	NA	0,1134857033	id24_part1.csv	24
131,649493	ma31	f	131,81	0,160507	NA	164,878530834	88,3831169346	NA	NA	NA	NA	NA	62,0334288977	60,5282939826	60,2953333201	59,0481132466	0,8264967837	61,0750969134	966,0864226043	8,3098939909	1836,0320609816	12,3303260679	NA	NA	0,2383670842	id24_part1.csv	24
135,107527	sa54	p	135,162774	0,055247	NA	200,6595216059	91,7832696676	NA	NA	NA	NA	NA	69,5149107129	66,8454903347	67,5892538782	58,9864142767	4,3196881496	67,2126653888	1040,6775959449	8,7467063073	1795,8752355257	12,1845858688	NA	NA	0,2022586883	id24_part1.csv	24
135,162774	sa54	a	135,254619	0,091845	199,1901225102	187,1904141969	90,5552775999	190,1994535691	172,0581139154	10,8988385419	189,0288358578	-369,2635499314	73,0205955447	71,8076492179	72,1008385836	65,8547576039	2,392368556	72,769678563	654,6276936564	6,2047221027	1316,0858282743	10,1825179598	NA	NA	0,1757622447	id24_part1.csv	24
135,254619	sa54	f	135,41	0,155381	NA	165,9208067435	88,4917188176	165,7104853194	NA	NA	NA	NA	62,4198913235	60,6632228804	60,533080019	54,8987543054	1,7424567766	60,9173986511	1037,8000017946	8,7289868918	1974,7811744759	12,8120445956	NA	NA	0,2118898749	id24_part1.csv	24
138,379892	ma55	p	138,41664	0,036748	NA	198,6679556965	91,610584566	NA	NA	NA	NA	NA	69,6351502558	66,7476359666	65,7517340856	62,8158748004	3,5735905867	64,9434239263	927,2288853985	8,0723033951	1991,3476409355	12,8685959146	NA	NA	0,1590853015	id24_part1.csv	24
138,41664	ma55	a	138,526719	0,110079	197,2796197796	179,4936794483	89,8035198703	182,0951519112	160,7647469036	14,593809509	179,9576201067	-414,6439474823	77,0182262719	74,6631928973	74,9994203286	68,5875041119	2,7883571312	76,0775704522	613,6805345927	5,8891438234	1268,4188896401	9,9518533953	NA	NA	0,1584760445	id24_part1.csv	24
138,526719	ma55	f	138,67	0,143281	NA	156,0118170883	87,4261067433	155,9969222333	NA	NA	NA	NA	64,7450027044	59,317720874	58,4469623405	55,7413421368	2,1976429933	57,2864037374	947,7790687366	8,199144926	1973,516124255	12,8087236832	NA	NA	0,1492538848	id24_part1.csv	24
142,016278	si15	p	142,063462	0,047184	240,1568803043	238,2182003413	94,7515788094	240,1568803043	236,4375021108	NA	NA	-595,7105185222	70,3916900555	65,1479200092	57,8523305579	55,3548556094	6,1390240538	58,3225874328	669,8601839167	6,3195779545	1972,7189076287	12,805726328	NA	NA	0,0556922184	id24_part1.csv	24
142,063462	si15	I	142,139869	0,076407	231,8163566513	225,9155014978	93,8286356589	230,2238203295	215,1677872989	7,145932079	228,5684904989	-312,0826301534	80,5524635194	77,5766547797	76,6347387774	69,475988306	4,0082703689	79,5953187501	504,91507939	5,0011001108	1659,3877608442	11,6659272751	NA	NA	0,2211581147	id24_part1.csv	24
142,139869	si15	f	142,31	0,170131	NA	216,2019403425	93,074827922	216,2027717554	NA	NA	NA	NA	65,7187899137	60,6910333713	60,2381962078	51,4699113205	3,6550092533	61,6677905271	790,5382661537	7,1840802364	2202,5360944714	13,5424359052	NA	NA	0,2333272083	id24_part1.csv	24
145,396734	ma22	p	145,438858	0,042124	NA	194,3018093942	91,2258663066	NA	NA	NA	NA	NA	68,7170083612	67,3294275974	65,9355510339	62,1695449368	2,9438479086	66,5779338697	921,4624157972	8,037296962	1538,7057409841	11,1773349059	NA	NA	0,1773558671	id24_part1.csv	24
145,438858	ma22	a	145,545361	0,106503	192,6122464146	175,4737235462	89,4186974151	177,0856914325	158,7426298166	13,2769112459	175,1851192134	-397,5195135108	75,1647277163	72,6302387715	72,5068825031	66,1885812249	3,0162055232	73,4015422323	650,9610724743	6,1769050246	1331,5711573497	10,2558740882	NA	NA	0,1394159386	id24_part1.csv	24
145,545361	ma22	f	145,71	0,164639	NA	156,3832047511	87,4672579022	156,338592512	NA	NA	NA	NA	65,5718356953	62,6086564954	62,0371174592	55,3448630154	2,8116072515	65,0314493104	913,1655457946	7,9856473381	1917,9014275021	12,6189880246	NA	NA	0,3742811837	id24_part1.csv	24
148,88035	sa35	p	148,934852	0,054502	NA	204,1478490279	92,0816466802	NA	NA	NA	NA	NA	69,0159150946	67,6617345856	68,5468598015	62,4939073112	2,7264203587	68,5404279829	959,0453265473	8,2674724055	1701,6929093861	11,8312429037	NA	NA	0,1872090256	id24_part1.csv	24
148,934852	sa35	a	149,034133	0,099281	201,7305012857	201,1769981634	91,8265854961	201,6574837765	199,1671185252	NA	NA	-332,048700178	72,7927053934	70,8466640147	71,3907577477	63,5406258001	3,2487822821	72,4774475668	658,7515577856	6,2360268576	1420,1944868634	10,6637028814	NA	NA	0,1049856266	id24_part1.csv	24
149,034133	sa35	f	149,2	0,165867	NA	NA	NA	NA	NA	NA	NA	NA	60,5044304774	56,742221874	56,7033368597	52,5987505201	2,4804123059	56,603102916	1107,5498271227	9,1187698764	1961,0487524364	12,7665018867	NA	NA	0,138004892	id24_part1.csv	24
152,062009	si14	p	152,099997	0,037988	221,7114948586	220,6101620778	93,4236485011	221,7114948586	219,2583044505	NA	221,7114948586	-282,0342608935	72,833072651	67,6707381114	61,8406294259	56,0447457475	7,5162559877	61,5178031418	698,004498133	6,5284280787	1782,5889809427	12,135847033	NA	NA	0,056020595	id24_part1.csv	24
152,099997	si14	I	152,178369	0,078372	215,6227984457	201,0740167431	91,7870376594	202,4186811168	183,607810065	13,4736753043	202,8690754897	-510,6254207611	79,8682191795	77,5907885383	77,6739695126	71,4850279228	2,9853125657	78,7435451108	527,8131179276	5,19372888	2016,9088314047	12,9533372709	NA	NA	0,1742958176	id24_part1.csv	24
152,178369	si14	f	152,35	0,171631	186,6765419608	184,5275235697	90,3296388767	186,6765419608	186,6765419608	NA	NA	NA	67,2672250089	60,9601778921	59,6205801875	51,2158041006	3,9098529437	58,971007986	1272,4995001122	9,9718652942	1964,438777778	12,7780636066	NA	NA	0,1935975764	id24_part1.csv	24
155,903239	si51	p	155,950096	0,046857	228,9192947589	228,3211057748	94,0186338403	228,9192947589	228,0083372059	NA	NA	-313,0115634222	75,1756612988	68,8881421599	61,4355757048	55,3633142907	7,8991894296	61,5837735612	714,7477590435	6,650600518	1880,1126475191	12,4871724999	NA	NA	0,0837686787	id24_part1.csv	24
155,950096	si51	I	156,026074	0,075978	224,143593106	209,4911490402	92,5053572496	209,1332332042	195,6381555687	12,1934848696	208,8454635415	-468,975189154	81,4691228576	78,7106732321	79,126257079	71,372284515	3,6821123103	79,5759985459	472,5856186283	4,7228290352	1664,7703241839	11,6880247434	NA	NA	0,2364305857	id24_part1.csv	24
156,026074	si51	f	156,21	0,183926	NA	188,7495548496	90,7225173716	187,9351935999	NA	NA	NA	NA	69,0934129784	66,6463432132	66,9077075208	52,9454008827	4,5338874458	68,1040424478	1170,7392891733	9,4569243652	2151,901966877	13,3864400232	NA	NA	0,5854146261	id24_part1.csv	24
158,987411	ma42	p	159,016486	0,029075	196,4411512206	196,4411512206	91,4154404663	NA	196,4411512206	NA	NA	NA	69,5061498635	68,2654578431	65,5171257815	61,6793119673	4,2364098169	66,8604944868	767,7180174615	7,0264649081	1510,8824143671	11,0596981625	NA	NA	0,1161866712	id24_part1.csv	24
159,016486	ma42	a	159,133794	0,117308	191,508604666	172,4940514672	89,0935973527	176,3890282265	146,8446780773	16,521901325	174,6533703127	-475,9258382704	76,3178585592	73,1822919971	73,1744995255	65,7265142642	3,483908931	72,8609502813	746,2719285602	6,876267422	1417,1331099399	10,6497657841	NA	NA	0,1489353327	id24_part1.csv	24
159,133794	ma42	f	159,3	0,166206	NA	145,547720109	86,2241680124	145,5106167162	NA	NA	NA	NA	63,3071537748	61,4609764824	61,7315159922	52,4552128782	2,9384596839	62,6432168187	993,0710962614	8,4705853223	2087,1928916187	13,1818333286	NA	NA	0,2701617596	id24_part1.csv	24
163,004237	si23	p	163,050923	0,046686	223,8292038106	223,8292038106	93,6750536645	NA	223,8292038106	NA	NA	NA	64,6183241858	63,2512586655	57,3886705702	53,2447224993	5,0911748528	57,9463363951	705,3797898088	6,5802938349	2084,864175295	13,174652778	NA	NA	0,0571242507	id24_part1.csv	24
163,050923	si23	I	163,128058	0,077135	223,9362892146	167,4159940388	87,5793514587	166,9316800521	108,6524196522	63,3514658461	170,7417761624	-1914,7185404394	74,142320487	70,9382052422	69,8566692478	64,9498461332	3,1286963168	70,0578343741	624,0461656815	5,9699572753	1833,4412570065	12,3211012108	NA	NA	0,1071511393	id24_part1.csv	24
163,128058	si23	f	163,29	0,161942	NA	107,325582654	80,950202337	NA	NA	NA	NA	NA	61,4887282292	57,9779176956	58,0132714409	49,9760335131	3,3852774548	58,2507524495	1043,2773963515	8,7612975105	2074,3510908757	13,139838886	NA	NA	0,1674287779	id24_part1.csv	24
166,251324	ma14	p	166,279397	0,028073	198,8124685133	198,7565994546	91,6182537803	198,8124685133	198,8124685133	NA	NA	NA	68,2514397372	66,4191321453	62,6403153245	57,1504478863	5,843091497	64,260165589	666,639287881	6,2955155899	1560,6902925459	11,2672417544	NA	NA	0,0625682608	id24_part1.csv	24
166,279397	ma14	a	166,38733	0,107933	195,1096894122	180,1825265545	89,8833522823	177,8340018732	163,9524172986	12,5525085231	179,985108579	-360,8404301001	77,5415507099	74,2986776728	73,7485080807	65,7093388293	4,0648134778	75,4766816828	647,0857752384	6,1473947933	1251,2079072169	9,8668311108	NA	NA	0,1467928365	id24_part1.csv	24
166,38733	ma14	f	166,56	0,17267	NA	161,7415987218	88,0505635994	NA	NA	NA	NA	NA	62,3109958196	60,3466140622	60,9090703133	52,9617438324	2,5097307995	61,4624603118	1132,3966802045	9,2539654416	2155,5686808728	13,3978354291	NA	NA	0,269167341	id24_part1.csv	24
170,104904	si31	p	170,149238	0,044334	236,1428249162	236,0863965241	94,5980077258	236,1428249162	236,1428249162	NA	NA	NA	74,9282505847	69,8657329099	63,6968038921	58,031883506	7,6147544121	62,1801412486	698,70506296	6,5335527823	1923,6125684745	12,6385782783	NA	NA	0,1092476143	id24_part1.csv	24
170,149238	si31	I	170,231556	0,082318	232,7017626527	227,5400482528	93,9560038858	227,4957427822	220,9176661742	5,2174297865	222,8758161036	-274,9816545752	83,2856654833	80,8290574413	80,3933803075	73,6246109855	3,2480326024	81,9970092155	462,2526249619	4,6324189389	1747,9044139701	12,0067753695	NA	NA	0,4048727399	id24_part1.csv	24
170,231556	si31	f	170,42	0,188444	226,4272871386	229,8062118628	94,1267651143	230,3131170423	224,9165308121	NA	NA	-719,5448306854	68,6236770686	62,246014326	59,2383259124	56,2979433298	2,9699051278	59,6163061191	1156,135589111	9,3802438428	2148,8959138808	13,3767798796	NA	NA	0,1484056401	id24_part1.csv	24
173,888107	sa55	p	173,930186	0,042079	197,551800785	197,4448549289	91,503564984	197,551800785	197,551800785	NA	NA	NA	70,1354938486	68,3959325345	66,3831620913	59,6749879852	4,7866998359	67,6866760761	980,2501695771	8,3946462024	1628,1447916149	11,5431824259	NA	NA	0,2326648665	id24_part1.csv	24
173,930186	sa55	a	174,044438	0,114252	193,2904276895	190,1066082996	90,844541693	189,2049651911	185,6308026273	4,5423404028	NA	-247,97418683	75,5311031369	72,6303319633	72,5525439874	64,5930309992	3,4002912164	72,6489975868	639,733119371	6,0911194996	1330,5747071048	10,2513262771	NA	NA	0,1402702523	id24_part1.csv	24
174,044438	sa55	f	174,21	0,165562	NA	NA	NA	NA	NA	NA	NA	NA	66,833550382	63,0840290719	61,5270610395	53,408485853	3,6021803261	64,9004392025	1045,3850998255	8,7735604561	2108,3268084732	13,249475359	NA	NA	0,373862157	id24_part1.csv	24
177,552242	sa31	p	177,601143	0,048901	199,190613011	199,190613011	91,6560702099	NA	199,190613011	NA	NA	NA	72,2522900917	68,4825309298	68,8445770688	63,1554950311	3,4877966958	68,4092172102	846,4343621464	7,5585099532	1697,1274192379	11,8133332353	NA	NA	0,1962827698	id24_part1.csv	24
177,601143	sa31	a	177,698784	0,097641	194,3574268528	178,8035596696	89,7484818082	179,6927329222	162,2348770592	12,90624072	178,5746753889	-411,232855481	75,8763747579	73,6008160491	73,9089030553	67,4055854651	3,0209133608	74,3924386951	723,3334333799	6,7125822141	1524,9145815944	11,1193229169	NA	NA	0,1905274356	id24_part1.csv	24
177,698784	sa31	f	177,86	0,161216	160,6307223531	160,6008555004	87,9280275939	160,6307223531	160,6307223531	NA	NA	NA	65,7657423228	63,3821441196	63,1859680582	54,5583522505	2,9298171395	61,9076876434	1028,857007541	8,6773653171	2169,7719698638	13,441866107	NA	NA	0,3366318176	id24_part1.csv	24
181,156018	mi52	p	181,201538	0,04552	243,8794151828	236,5815091723	94,6150214742	243,8794151828	228,7470686459	NA	NA	-1595,2294472823	71,0116357936	67,2658676688	61,9130247769	60,3496266975	5,0172668016	61,2226372571	1154,7652975965	9,3710911311	1886,8873101652	12,5109739789	NA	NA	0,1113251157	id24_part1.csv	24
181,201538	mi52	I	181,277878	0,07634	216,9090576107	197,215022178	91,4339226416	195,7233138894	180,0759751352	16,6864059453	196,0602004759	-603,1091576412	78,8715560644	76,4367246936	76,5723514187	70,5176110857	2,8747480886	77,1197291228	522,7088450172	5,1513456508	1703,9274970344	11,8398452832	NA	NA	0,2148890277	id24_part1.csv	24
181,277878	mi52	f	181,445202	0,167324	NA	179,4275874011	89,8470949769	NA	NA	NA	NA	NA	66,596644875	61,1401558155	59,5106321761	58,0455453826	2,3736267142	59,5214823263	1279,0880487661	10,0040802681	2131,919708619	13,3239319661	NA	NA	0,2106913866	id24_part1.csv	24
3,096614	si54	p	3,132664	0,03605	242,4779494786	241,724957586	95,0060988127	242,4779494786	240,8993631353	NA	NA	-388,3677536454	77,0839099405	74,5600157451	67,8277045228	63,5652935436	6,912179314	67,3109606259	697,1370775306	6,5218455041	1767,0899888295	12,0783911776	NA	NA	0,1143503925	id24_part2.csv	24
3,132664	si54	I	3,204978	0,072314	236,6908548097	222,0515985397	93,5131008713	222,2342665394	206,5832084281	13,0972534875	222,9506953244	-589,611834667	86,8631335683	83,3868924937	83,4054319307	71,5053908576	5,7373770618	84,0906332937	513,6520137711	5,0751645418	1740,2562550426	11,9780120754	NA	NA	0,4022299225	id24_part2.csv	24
3,204978	si54	f	3,36	0,155022	NA	209,4903689285	92,5288813083	NA	NA	NA	NA	NA	67,5205610552	64,8438319559	65,1491444793	58,0692320389	2,9429531913	65,1246114829	795,2853978459	7,21652641	2074,6465367372	13,1417540916	NA	NA	0,3577198194	id24_part2.csv	24
6,621137	sa51	p	6,66396	0,042823	212,4902496885	212,4902496885	92,7750339978	NA	212,4902496885	NA	NA	NA	72,4578863856	69,7676571986	66,0898935401	60,8538412199	4,9225489794	66,3768263461	865,5895069449	7,6833082745	1623,9935359341	11,5265912308	NA	NA	0,245351192	id24_part2.csv	24
6,66396	sa51	a	6,751681	0,087721	207,7751825702	188,6711669239	90,6755116934	188,344485153	174,1225009081	14,4962472556	185,1590217968	-500,3206276221	80,054747372	77,1932534693	77,4494438077	67,9870661857	4,3590237253	78,0930895221	660,2688237017	6,2475038894	1266,3528849461	9,9416838966	NA	NA	0,4157280615	id24_part2.csv	24
6,751681	sa51	f	6,9	0,148319	NA	NA	NA	NA	NA	NA	NA	NA	64,225937582	60,4284000192	60,5587127321	54,050376272	2,6113725924	58,4311213168	881,5068993766	7,7855261801	1854,8345929343	12,3966169359	NA	NA	0,1824537766	id24_part2.csv	24
10,229209	mi13	p	10,27476	0,045551	254,793041185	252,6955052479	95,7723797342	254,793041185	250,8356957015	NA	NA	-759,4843352877	72,2211491593	66,1718254615	61,2361222126	55,5760044772	6,3352837205	61,3691566422	719,2576275791	6,680126215	1804,3602082878	12,2157328526	NA	NA	0,1246937543	id24_part2.csv	24
10,27476	mi13	I	10,353207	0,078447	243,0511310158	235,8892187704	94,5788317614	235,7317455513	230,127657377	6,1772700605	234,3947488191	-261,2148870276	81,8683370882	78,8708424647	78,2398812194	70,6058513465	4,0618254015	81,1670892967	546,4347569625	5,3487765452	1885,5896417073	12,5063710523	NA	NA	0,2417399125	id24_part2.csv	24
10,353207	mi13	f	10,49	0,136793	230,5587479105	230,40720303	94,1764977194	230,3566223306	230,4749862329	NA	NA	26,9500773203	66,8884442315	61,6627256494	59,9398201466	53,4293631662	3,8571589796	61,9601628477	666,7638063579	6,296216118	1920,163880752	12,6267566245	NA	NA	0,2440717461	id24_part2.csv	24
14,099481	sa24	p	14,137918	0,038437	NA	NA	NA	NA	NA	NA	NA	NA	70,7821115271	67,8322490344	66,6503336746	62,8431339784	3,3652924482	66,7319403796	870,3394356538	7,7139509554	1797,7031412489	12,1901902367	NA	NA	0,2103465611	id24_part2.csv	24
14,137918	sa24	a	14,235284	0,097366	189,3274996525	181,8311788605	90,0668862904	182,8632922772	172,270631235	7,3024397481	176,9312211184	-379,0415203868	75,3605190324	72,6556663804	72,28322397	65,8711103756	3,1320963603	72,4266298102	710,5936644206	6,6200174949	1310,1818575479	10,1543141518	NA	NA	0,1643462061	id24_part2.csv	24
14,235284	sa24	f	14,39	0,154716	NA	NA	NA	NA	NA	NA	NA	NA	66,644157718	63,6961208744	63,3073433771	54,4479613832	4,2418766705	66,0481301685	885,8692116456	7,8099223693	2085,9492310561	13,1781151375	NA	NA	0,4179207304	id24_part2.csv	24
17,361667	sa21	p	17,398913	0,037246	NA	190,224673853	90,8587269438	NA	NA	NA	NA	NA	72,4279888936	68,2587039347	67,310039397	63,9491357414	3,7023036608	66,8038921289	958,6176387397	8,2649066306	1766,5826150382	12,0762605743	NA	NA	0,2091538524	id24_part2.csv	24
17,398913	sa21	a	17,499507	0,100594	188,9366796119	180,6194768386	89,9452085284	181,9761676675	169,2093378071	9,0965675759	169,6995410482	-480,8974441786	77,3546676947	74,7912421109	75,022199175	66,8755373018	3,3711519446	75,3558623366	648,3693591497	6,1571432236	1295,8595399523	10,0854748923	NA	NA	0,2064968954	id24_part2.csv	24
17,499507	sa21	f	17,656625	0,157118	NA	NA	NA	NA	NA	NA	NA	NA	63,6960740789	61,5996018042	61,9148625732	51,2443603224	3,8426641171	61,7167310324	1131,5895904416	9,2481369357	1852,7652696715	12,3902851255	NA	NA	0,2886303392	id24_part2.csv	24
20,642786	mi14	p	20,676642	0,033856	218,6322758154	218,5876269433	93,2647785176	218,6322758154	218,6322758154	NA	NA	NA	70,7928916459	66,6365232029	62,8427501571	56,1959245501	7,5254661722	61,1974483868	687,3989427426	6,4499430466	1957,8274500373	12,7557142766	NA	NA	0,0539689139	id24_part2.csv	24
20,676642	mi14	I	20,767235	0,090593	215,4106317113	200,4801799246	91,739093838	197,7988032287	185,366219279	12,61602073	201,155734368	-414,5520684858	79,2017844571	76,398505247	76,6772057229	66,9531497559	4,3170906152	77,6670004443	532,6636147378	5,2346565761	1572,1044102456	11,3160313352	NA	NA	0,2381591694	id24_part2.csv	24
20,767235	mi14	f	20,96	0,192765	NA	183,8015255543	90,26405917	NA	NA	NA	NA	NA	64,8928127856	63,2054082473	63,7164834825	53,5658866447	2,9093488037	63,0029504852	1130,9743358317	9,2451240556	2145,3478946895	13,3659377195	NA	NA	0,2605492021	id24_part2.csv	24
23,79682	sa22	p	23,8405	0,04368	204,546361779	204,533721637	92,1143066588	204,546361779	204,546361779	NA	NA	NA	67,7863512029	66,4942652423	62,2458965407	59,860488051	3,7440642608	62,6405440552	854,0533824748	7,6074779224	1483,4533649006	10,9421680697	NA	NA	0,1045082673	id24_part2.csv	24
23,8405	sa22	a	23,948182	0,107682	195,6231744992	178,4855112849	89,7265182292	173,2396960958	168,3665705546	11,5711097086	170,2659534612	-534,8047167361	74,9013122618	72,1390592352	71,3977119177	64,1749706196	3,5192743178	71,3682299291	721,2463170591	6,6975425038	1279,4895164297	10,0060382388	NA	NA	0,1465729301	id24_part2.csv	24
23,948182	sa22	f	24,128475	0,180293	NA	NA	NA	NA	NA	NA	NA	NA	62,3745062626	61,0916594128	61,5428241525	53,9214873793	2,3877677239	61,4933727292	920,9009698207	8,0315431395	2029,292661812	12,9940177409	NA	NA	0,2724482985	id24_part2.csv	24
27,094885	ma45	p	27,130793	0,035908	NA	NA	NA	NA	NA	NA	NA	NA	71,0813503854	68,6719478522	69,0683086769	65,5912152795	3,0671879302	68,3477887816	783,8498136236	7,1381953617	1957,7939160021	12,755084058	NA	NA	0,2224896903	id24_part2.csv	24
27,130793	ma45	a	27,235469	0,104676	187,4759015881	175,026126009	89,3985705785	174,1625813674	165,3856037621	8,908239055	171,9722511953	-299,5955515446	75,2662263211	72,8087741962	73,0558353936	62,6950896304	4,4330402832	74,2958269057	681,4975847615	6,406303725	1381,9576831381	10,4904957271	NA	NA	0,1469904015	id24_part2.csv	24
27,235469	ma45	f	27,38	0,144531	NA	NA	NA	NA	NA	NA	NA	NA	63,2367991081	61,3599812646	61,426874083	58,4632810149	1,4495728232	62,5328179158	982,6201968468	8,4086506825	2018,4842396863	12,9587333898	NA	NA	0,2800940538	id24_part2.csv	24
29,932828	ma44	p	29,978721	0,045893	206,3658138556	205,9471016372	92,2327022015	206,3658138556	206,3658138556	NA	NA	NA	71,5853802011	68,0691905683	66,982142815	63,7675606244	3,4019059712	66,5071315349	976,1249020954	8,369937518	1774,3145688081	12,1038767005	NA	NA	0,2202675454	id24_part2.csv	24
29,978721	ma44	a	30,076873	0,098152	197,1986809962	177,127175007	89,5775138974	174,5992000106	163,141780224	14,2263480892	174,4445469117	-433,7265258502	75,6377636133	73,5581062233	74,022641912	68,2832870609	2,5074050377	73,989574406	675,7472833386	6,3636589143	1289,8402634875	10,0562155077	NA	NA	0,1067029161	id24_part2.csv	24
30,076873	ma44	f	30,23	0,153127	NA	161,4891914244	88,0234870358	161,4284486955	NA	NA	NA	NA	65,9055907273	62,3287075687	60,9437176366	57,9573179944	2,6036905871	62,8830070888	1001,1751284162	8,5179231198	2208,2696364223	13,5598939896	NA	NA	0,3051745316	id24_part2.csv	24
33,45472	ma15	p	33,508153	0,053433	NA	209,4073190095	92,5220166799	NA	NA	NA	NA	NA	71,7025352283	69,8094557853	70,516833177	65,9529115082	2,2720714488	70,4899943581	1030,2028480324	8,6867700899	1589,3840571242	11,3868060195	NA	NA	0,23290933	id24_part2.csv	24
33,508153	ma15	a	33,593447	0,085294	208,8691016438	206,9623675848	92,3175411589	207,0160480365	204,6247770634	NA	NA	-318,8361297417	74,4576886825	70,9440229324	69,5153315665	61,1267284857	4,8227147439	69,8630711468	792,5578394919	7,1979076572	1371,1789679524	10,4409359436	NA	NA	0,1528809713	id24_part2.csv	24
33,593447	ma15	f	33,73	0,136553	NA	NA	NA	NA	NA	NA	NA	NA	61,2762588688	59,5959437211	59,4143881286	54,9258996026	1,6811450657	60,31290329	912,8075137482	7,9831600402	1967,8913713894	12,7896311765	NA	NA	0,2113435716	id24_part2.csv	24
36,515221	ma43	p	36,562947	0,047726	208,6416307492	208,1439072064	92,4154193831	208,6416307492	208,6416307492	NA	NA	NA	68,5737437176	66,8310256096	65,6414697761	64,0031383645	1,909068761	65,5632322074	1065,383765297	8,8865061677	1778,1231360678	12,1192413287	NA	NA	0,171797051	id24_part2.csv	24
36,562947	ma43	a	36,652585	0,089638	194,4195398424	174,6661328009	89,3294035244	169,9077082268	159,3197644839	15,0661273742	172,4039495683	-489,4656194708	74,4616862297	71,3704258226	70,7973011506	61,9365886747	4,0961316556	70,9180092728	841,363626533	7,525233985	1511,6901902676	11,063222776	NA	NA	0,1481595804	id24_part2.csv	24
36,652585	ma43	f	36,82	0,167415	NA	157,9660858763	87,6416525485	NA	NA	NA	NA	NA	64,0655248723	62,6085100587	62,9999009282	56,5809467974	2,1184430294	63,8330949148	1017,5857429838	8,6136095812	2018,0024989727	12,9571457931	NA	NA	0,3574620577	id24_part2.csv	24
39,916771	ma21	p	39,968871	0,0521	NA	NA	NA	NA	NA	NA	NA	NA	70,7380907331	66,7897123074	66,3814447306	64,1841861746	2,608856935	66,2966409075	823,4895949757	7,4067659241	1633,5545322227	11,5646771582	NA	NA	0,1464811895	id24_part2.csv	24
39,968871	ma21	a	40,062414	0,093543	184,4223785318	183,5800034231	90,2429990668	183,5800034231	182,7376283143	1,1912983034	NA	-112,3166811651	71,5849589522	68,5059081089	67,6050419355	64,3431750622	2,2056581946	67,5931610556	765,4350642475	7,0108356695	1404,2566492867	10,5920128801	NA	NA	0,1138785328	id24_part2.csv	24
40,062414	ma21	f	40,22	0,157586	NA	NA	NA	NA	NA	NA	NA	NA	66,1940720412	62,9901667621	62,1648130555	58,3890623074	2,7175483794	66,1818824828	1067,9372399219	8,9007947957	2411,9239385054	14,1542501112	NA	NA	0,4019056125	id24_part2.csv	24
43,068902	si55	p	43,112899	0,043997	244,2360160145	240,8839411898	94,9417753366	244,2360160145	237,249635277	NA	NA	-821,4469437189	73,7714139926	71,4604612472	63,0397857286	61,2996675929	5,8709139027	62,9247567461	813,4972696219	7,3382613456	1849,9011636904	12,3800891411	NA	NA	0,0995309691	id24_part2.csv	24
43,112899	si55	I	43,181386	0,068487	229,182777366	213,4995418719	92,8307649857	214,4965841249	197,0010767305	13,3120930517	213,3312415357	-587,3687823149	82,7787666334	79,8201282109	80,0849152436	70,5773058416	4,4406152652	80,3288674447	493,5957294713	4,904428997	1673,9025181948	11,7237010932	NA	NA	0,2431249537	id24_part2.csv	24
43,181386	si55	f	43,344082	0,162696	NA	196,706981023	91,4388521851	NA	NA	NA	NA	NA	66,2767049591	62,9188010679	61,2941831926	56,8546514324	2,9528085633	61,3845634238	839,4631053843	7,5116313716	2143,7501397696	13,3608762115	NA	NA	0,260516397	id24_part2.csv	24
46,332085	ma34	p	46,372388	0,040303	211,6778501874	211,4339193771	92,6881475836	211,6778501874	211,6778501874	NA	NA	NA	73,0097978802	68,3392547549	64,6782202137	60,2999449527	5,6436127674	64,1723720823	795,8457857006	7,2199699054	1509,3014004322	11,0530539001	NA	NA	0,1147937185	id24_part2.csv	24
